CSDNAME,Latitude,Longitude,Type,Price,Bedrooms,Bathrooms,Hydro,Heat,Water,Size,Agreement Type
Newmarket,44.0580607,-79.4897774,Basement,1500.0,1.0,1.0,0,0.0,0.0,400.0,2.0
Newmarket,44.0538841,-79.4568524,Apartment,2400.0,1.5,1.0,0,0.0,0.0,650.0,2.0
Newmarket,44.0538841,-79.4568524,Apartment,1450.0,1.0,1.0,1,1.0,1.0,400.0,1.0
Newmarket,44.0533612,-79.4591378,Basement,1650.0,2.0,1.0,0,0.0,0.0,900.0,2.0
Newmarket,44.0400843,-79.4840984,Basement,650.0,1.0,1.0,1,1.0,1.0,800.0,2.0
Newmarket,44.0331541,-79.4412043,Basement,1400.0,2.0,1.0,0,0.0,0.0,900.0,2.0
Newmarket,44.0584767,-79.4611595,Apartment,2400.0,1.5,1.0,0,0.0,0.0,600.0,2.0
Newmarket,44.0516977,-79.4513363,Apartment,1250.0,1.0,1.0,0,0.0,0.0,500.0,2.0
Newmarket,44.064012,-79.4329396,Basement,1500.0,1.0,1.0,1,1.0,1.0,800.0,2.0
Newmarket,44.0589174,-79.4730252,Basement,1500.0,1.0,1.0,0,0.0,0.0,700.0,2.0
Newmarket,44.0470169,-79.4383908,Basement,1300.0,1.0,1.0,1,1.0,1.0,375.0,2.0
Newmarket,44.0428916,-79.4985091,Basement,1800.0,1.0,1.0,1,1.0,1.0,650.0,2.0
Newmarket,44.0477938,-79.4841551,Basement,2380.0,2.5,1.0,0,0.0,0.0,900.0,2.0
Newmarket,44.0533612,-79.4591378,Basement,2400.0,2.0,2.0,1,1.0,1.0,650.0,2.0
Newmarket,44.0633785,-79.4548753,Basement,1500.0,1.5,1.0,0,0.0,0.0,860.0,2.0
Newmarket,44.0633785,-79.4548753,Basement,1500.0,1.5,1.0,0,0.0,0.0,860.0,2.0
Newmarket,44.0598273,-79.4732281,Basement,1200.0,0.5,1.0,0,0.0,1.0,600.0,2.0
Newmarket,44.0382146,-79.4728714,Basement,1700.0,2.0,1.0,0,0.0,0.0,900.0,2.0
Newmarket,44.0317141,-79.4779468,Basement,1600.0,2.0,1.0,1,1.0,1.0,600.0,2.0
Newmarket,44.0276599,-79.4707401,Basement,1790.0,1.0,1.0,0,0.0,0.0,600.0,1.0
Newmarket,44.0656771,-79.4983334,Basement,1500.0,1.0,1.0,0,0.0,0.0,900.0,2.0
Newmarket,44.0689965,-79.438169,Basement,1750.0,2.0,1.0,1,1.0,1.0,850.0,2.0
Newmarket,44.0624094,-79.4469274,Basement,1975.0,2.0,1.0,0,0.0,0.0,900.0,2.0
Newmarket,44.0527388,-79.4445451,Basement,1550.0,1.0,1.0,0,0.0,0.0,600.0,2.0
Newmarket,44.0516977,-79.4513363,Duplex/Triplex,1650.0,1.0,1.0,0,0.0,0.0,500.0,2.0
Newmarket,44.0588237,-79.4698392,House,2250.0,3.0,1.0,0,0.0,0.0,900.0,2.0
Newmarket,44.0477938,-79.4841551,House,2399.0,2.5,1.0,0,0.0,0.0,900.0,2.0
Newmarket,44.057917,-79.4608739,House,2100.0,2.0,1.0,0,0.0,0.0,800.0,2.0
Newmarket,44.0538508,-79.4577974,Townhouse,2250.0,2.0,1.0,0,0.0,0.0,950.0,2.0
King,44.1184352,-79.5260357,House,1800.0,2.0,1.0,1,1.0,1.0,650.0,2.0
King,44.0722932,-79.550505,Basement,1500.0,2.0,1.0,1,1.0,1.0,700.0,1.0
King,43.9320994,-79.5174856,House,1300.0,1.0,1.0,0,0.0,0.0,700.0,2.0
King,43.9282267,-79.5234589,Basement,1500.0,0.5,1.5,1,1.0,0.0,800.0,2.0
King,43.9021887,-79.6526997,Apartment,1850.0,1.0,1.0,0,0.0,1.0,750.0,2.0
King,43.9288077,-79.5329451,Basement,1575.0,1.5,1.0,0,0.0,0.0,800.0,2.0
King,43.9022544,-79.6524923,House,4600.0,4.5,3.5,0,0.0,0.0,500.0,2.0
East Gwillimbury,44.1087666,-79.4985091,Basement,1450.0,1.0,1.0,0,0.0,0.0,750.0,2.0
East Gwillimbury,44.1087666,-79.4985091,Basement,1650.0,1.0,1.0,1,1.0,1.0,950.0,2.0
East Gwillimbury,44.1045239,-79.4876134,Basement,1600.0,1.0,1.0,1,1.0,1.0,700.0,1.0
East Gwillimbury,44.0960479,-79.5065532,Basement,1500.0,1.0,1.0,0,0.0,0.0,850.0,2.0
East Gwillimbury,44.0866475,-79.4482733,Basement,1800.0,2.0,1.0,0,0.0,0.0,700.0,2.0
East Gwillimbury,44.1087666,-79.4985091,Basement,1700.0,2.0,1.0,0,0.0,0.0,800.0,2.0
East Gwillimbury,44.1147777,-79.5227265,House,1300.0,1.0,1.0,1,1.0,1.0,800.0,1.0
Georgina,44.2469582,-79.4639022,Basement,1250.0,0.5,1.0,0,0.0,0.0,550.0,2.0
Georgina,44.2178343,-79.4702127,Apartment,1250.0,0.5,1.0,1,1.0,1.0,900.0,2.0
Georgina,44.2045417,-79.475486,Duplex/Triplex,1750.0,2.0,1.0,0,0.0,0.0,850.0,2.0
Georgina,44.2045417,-79.475486,Apartment,1300.0,0.5,1.0,0,0.0,0.0,450.0,2.0
Georgina,44.1971069,-79.4570282,Basement,1450.0,1.0,1.0,0,0.0,0.0,650.0,2.0
Georgina,44.23754,-79.4709158,Basement,1500.0,1.5,1.0,0,0.0,0.0,700.0,2.0
Georgina,44.2469582,-79.4639022,Basement,1350.0,0.5,1.0,0,0.0,0.0,550.0,2.0
Georgina,44.2298189,-79.4619506,Basement,1500.0,1.0,1.0,0,0.0,0.0,650.0,2.0
Georgina,44.2298189,-79.4619506,House,1760.0,1.5,1.0,0,0.0,0.0,850.0,2.0
Toronto,43.8361247,-79.2056361,Basement,1695.0,1.0,1.0,1,1.0,1.0,900.0,2.0
Toronto,43.8345624,-79.2280212,Basement,1600.0,2.0,1.0,0,0.0,0.0,900.0,2.0
Toronto,43.8194984,-79.2685477,Basement,1750.0,2.0,1.0,1,1.0,1.0,900.0,2.0
Toronto,43.8181762,-79.2009645,Basement,1700.0,2.0,1.0,0,0.0,0.0,700.0,2.0
Toronto,43.8169672,-79.3199734,Basement,1500.0,1.0,1.0,1,1.0,1.0,750.0,2.0
Toronto,43.8154924,-79.2294311,Basement,1900.0,2.0,1.0,0,0.0,0.0,900.0,2.0
Toronto,43.8149093,-79.2145599,Basement,1100.0,1.0,1.0,1,1.0,1.0,900.0,2.0
Toronto,43.8139224,-79.2005883,Basement,1350.0,1.0,1.0,1,1.0,1.0,750.0,2.0
Toronto,43.8131186,-79.3255958,Apartment,1880.0,1.0,1.0,0,1.0,0.0,679.0,2.0
Toronto,43.8131186,-79.3255958,Apartment,2087.0,2.0,1.0,0,1.0,0.0,919.0,2.0
Toronto,43.8116314,-79.2315326,Basement,1600.0,2.0,1.0,1,1.0,1.0,750.0,2.0
Toronto,43.8113065,-79.3348562,House,1390.0,1.5,1.0,0,0.0,0.0,800.0,2.0
Toronto,43.8107108,-79.3037738,Townhouse,1100.0,1.0,1.0,1,1.0,1.0,650.0,1.0
Toronto,43.8105778,-79.302365,Condo,2550.0,2.0,2.0,1,1.0,1.0,900.0,2.0
Toronto,43.8102408,-79.1835983,Condo,2250.0,1.5,1.0,0,0.0,0.0,650.0,2.0
Toronto,43.8099713,-79.3650356,Basement,1100.0,1.0,1.0,1,1.0,1.0,450.0,2.0
Toronto,43.8098614,-79.2576443,Condo,2600.0,2.0,2.0,1,1.0,1.0,700.0,1.0
Toronto,43.8094179,-79.1827167,Basement,1400.0,1.0,1.0,1,1.0,1.0,950.0,2.0
Toronto,43.8081526,-79.2068483,Basement,1695.0,2.0,1.0,0,0.0,0.0,850.0,2.0
Toronto,43.8081361,-79.1874092,Basement,1600.0,2.0,1.0,0,0.0,0.0,750.0,0.0
Toronto,43.8069035,-79.2660201,Condo,1900.0,1.5,1.0,0,1.0,1.0,700.0,2.0
Toronto,43.8066863,-79.1943534,Condo,2200.0,1.0,1.0,0,1.0,1.0,550.0,2.0
Toronto,43.8066863,-79.1943534,Condo,2200.0,1.0,1.0,0,1.0,1.0,550.0,2.0
Toronto,43.8066863,-79.1943534,Basement,1100.0,1.0,1.0,1,1.0,1.0,750.0,1.0
Toronto,43.8063687,-79.1810999,Condo,2950.0,2.0,2.0,0,0.0,0.0,839.0,2.0
Toronto,43.806222,-79.2254204,Townhouse,2200.0,2.0,1.0,0,0.0,1.0,800.0,2.0
Toronto,43.8059763,-79.1853615,Basement,1800.0,2.0,1.0,0,0.0,0.0,650.0,2.0
Toronto,43.8044365,-79.1671075,Townhouse,1900.0,2.0,1.0,0,0.0,1.0,799.0,2.0
Toronto,43.8041545,-79.1786611,Basement,1850.0,2.0,1.0,1,1.0,1.0,950.0,2.0
Toronto,43.8040178,-79.350428,Basement,1500.0,1.0,1.0,1,1.0,1.0,600.0,2.0
Toronto,43.8032143,-79.3247931,Basement,1250.0,1.0,1.0,0,0.0,0.0,700.0,2.0
Toronto,43.8020628,-79.2120788,Basement,1150.0,1.0,1.0,1,1.0,1.0,900.0,2.0
Toronto,43.8014918,-79.3322092,Basement,2200.0,2.0,2.0,1,1.0,1.0,750.0,2.0
Toronto,43.8007772,-79.3741862,House,1700.0,2.0,1.0,1,1.0,1.0,700.0,2.0
Toronto,43.800752,-79.1987608,Basement,1350.0,1.0,1.0,1,1.0,1.0,350.0,2.0
Toronto,43.8001768,-79.3036627,Apartment,2039.0,2.0,1.0,0,0.0,0.0,949.0,2.0
Toronto,43.8001768,-79.3036627,Apartment,1735.0,1.0,1.0,0,0.0,0.0,708.0,2.0
Toronto,43.7998244,-79.2363922,Condo,2000.0,1.5,1.0,0,1.0,1.0,600.0,2.0
Toronto,43.7995625,-79.3952066,Condo,2450.0,2.0,2.0,0,1.0,1.0,750.0,2.0
Toronto,43.7989986,-79.2082803,Basement,1450.0,1.0,1.0,1,1.0,1.0,750.0,2.0
Toronto,43.7982917,-79.1714312,Basement,1400.0,1.0,1.0,1,1.0,1.0,800.0,2.0
Toronto,43.7982917,-79.1714312,Basement,1200.0,1.0,1.0,1,1.0,1.0,800.0,2.0
Toronto,43.7958062,-79.3021716,Basement,1795.0,2.0,2.0,0,0.0,0.0,750.0,2.0
Toronto,43.7953957,-79.2395642,Townhouse,2200.0,2.0,2.0,0,0.0,1.0,999.0,2.0
Toronto,43.7949702,-79.2311935,Condo,2200.0,1.5,1.0,0,0.0,0.0,600.0,2.0
Toronto,43.7937214,-79.2368449,Condo,2400.0,2.0,1.0,1,1.0,1.0,900.0,1.0
Toronto,43.7935538,-79.3271918,Basement,1600.0,1.0,1.0,1,1.0,1.0,500.0,2.0
Toronto,43.7927779,-79.3440914,Basement,1200.0,2.0,1.0,0,0.0,0.0,500.0,2.0
Toronto,43.7924519,-79.4017774,Basement,1700.0,2.0,1.0,1,1.0,1.0,600.0,2.0
Toronto,43.7923667,-79.442753,Apartment,1920.0,1.0,1.0,0,1.0,0.0,745.0,2.0
Toronto,43.7922885,-79.2808783,Apartment,2200.0,2.0,1.0,0,0.0,0.0,650.0,2.0
Toronto,43.7920795,-79.3573528,Townhouse,2800.0,2.0,1.5,0,0.0,0.0,896.0,2.0
Toronto,43.7918102,-79.2374645,Apartment,2400.0,2.0,2.0,0,0.0,0.0,855.0,2.0
Toronto,43.7915747,-79.1645535,Basement,1375.0,1.0,1.0,1,1.0,0.0,550.0,2.0
Toronto,43.7913762,-79.4131965,Basement,1300.0,1.0,1.0,1,0.0,1.0,600.0,0.0
Toronto,43.7912886,-79.1553824,Basement,1300.0,1.0,1.0,1,1.0,1.0,750.0,2.0
Toronto,43.7912858,-79.1955875,Basement,1300.0,1.0,1.0,1,1.0,1.0,500.0,2.0
Toronto,43.7900603,-79.2854579,Basement,800.0,0.5,1.0,1,1.0,1.0,998.0,2.0
Toronto,43.7899719,-79.3926166,Condo,2400.0,2.0,2.0,0,1.0,1.0,700.0,2.0
Toronto,43.7899719,-79.3926166,Condo,2700.0,2.0,2.0,0,1.0,1.0,999.0,2.0
Toronto,43.789053,-79.4084928,House,1399.0,2.0,1.0,0,0.0,0.0,650.0,1.0
Toronto,43.789053,-79.4084928,Basement,2600.0,2.0,1.0,1,1.0,1.0,900.0,1.0
Toronto,43.7890445,-79.3673233,Basement,1700.0,2.0,1.0,1,1.0,1.0,600.0,2.0
Toronto,43.7883161,-79.4601047,Basement,1400.0,0.5,1.0,0,0.0,0.0,550.0,2.0
Toronto,43.7882295,-79.1949264,Apartment,2293.0,2.0,1.0,0,1.0,0.0,933.0,2.0
Toronto,43.7882295,-79.1949264,Apartment,1725.0,0.5,1.0,0,1.0,0.0,504.0,2.0
Toronto,43.7882295,-79.1949264,Apartment,1819.0,1.0,1.0,0,1.0,0.0,744.0,2.0
Toronto,43.7880823,-79.4460062,Apartment,2062.0,1.0,1.0,0,1.0,0.0,720.0,2.0
Toronto,43.7880823,-79.4460062,Apartment,2395.0,2.0,1.0,0,1.0,0.0,987.0,2.0
Toronto,43.7878243,-79.1975851,Apartment,1925.0,2.0,1.0,0,1.0,1.0,900.0,2.0
Toronto,43.7872798,-79.2482866,Basement,1800.0,2.0,1.0,1,1.0,1.0,890.0,2.0
Toronto,43.7867106,-79.2625579,Basement,1050.0,1.0,1.0,1,1.0,1.0,500.0,2.0
Toronto,43.7846404,-79.3497459,Townhouse,1350.0,2.0,1.0,0,0.0,1.0,720.0,2.0
Toronto,43.782991,-79.3532441,Basement,2100.0,2.0,1.0,1,1.0,1.0,450.0,1.0
Toronto,43.7828035,-79.438215,Basement,1400.0,1.0,1.0,0,0.0,0.0,700.0,2.0
Toronto,43.7827364,-79.4422593,Apartment,2700.0,2.5,2.0,1,1.0,1.0,800.0,2.0
Toronto,43.7827364,-79.4422593,Apartment,2050.0,2.0,1.0,1,1.0,1.0,900.0,2.0
Toronto,43.7825741,-79.2649362,Basement,1850.0,2.0,1.0,1,1.0,1.0,900.0,2.0
Toronto,43.7820196,-79.4107795,Basement,1300.0,1.0,1.0,1,1.0,1.0,400.0,2.0
Toronto,43.7820196,-79.4107795,Basement,1300.0,1.0,1.0,1,1.0,1.0,400.0,2.0
Toronto,43.7817186,-79.1388016,Basement,1250.0,1.0,1.0,1,1.0,1.0,550.0,2.0
Toronto,43.7816907,-79.4143853,Condo,2499.0,2.0,1.0,1,1.0,1.0,900.0,2.0
Toronto,43.7814634,-79.247758,Duplex/Triplex,2395.0,2.0,1.5,0,1.0,1.0,900.0,2.0
Toronto,43.7814522,-79.261677,Basement,1600.0,1.0,1.0,1,1.0,1.0,900.0,2.0
Toronto,43.7813134,-79.2467154,Condo,2000.0,1.5,1.0,1,1.0,1.0,675.0,2.0
Toronto,43.7813134,-79.2467154,Condo,2100.0,1.5,1.0,0,1.0,1.0,650.0,2.0
Toronto,43.7813098,-79.4135837,Condo,2000.0,1.0,1.0,1,1.0,1.0,600.0,2.0
Toronto,43.7812924,-79.4501358,Apartment,2245.0,2.0,1.0,0,1.0,1.0,958.0,2.0
Toronto,43.7809018,-79.4146491,Condo,2100.0,1.0,1.0,1,1.0,1.0,700.0,2.0
Toronto,43.7807699,-79.4183866,Condo,1300.0,2.0,2.0,1,1.0,1.0,600.0,2.0
Toronto,43.7805839,-79.4066592,Basement,1800.0,1.0,1.0,1,1.0,1.0,650.0,2.0
Toronto,43.7805839,-79.4066592,Basement,1775.0,1.0,1.0,1,1.0,1.0,650.0,2.0
Toronto,43.7804581,-79.4138576,Condo,2280.0,1.5,1.0,1,1.0,1.0,713.0,2.0
Toronto,43.7802372,-79.4031708,House,1550.0,1.5,1.0,1,1.0,1.0,900.0,2.0
Toronto,43.7802372,-79.4031708,Condo,3400.0,2.0,2.0,0,0.0,1.0,900.0,1.0
Toronto,43.7802108,-79.4181307,Condo,2600.0,2.0,2.0,0,0.0,1.0,800.0,0.0
Toronto,43.7801829,-79.3426392,Condo,2100.0,1.5,2.0,0,1.0,1.0,650.0,2.0
Toronto,43.7801091,-79.3777054,Condo,2585.0,1.5,1.0,0,1.0,1.0,650.0,2.0
Toronto,43.7800331,-79.2810545,Condo,2600.0,2.0,2.0,0,0.0,1.0,720.0,2.0
Toronto,43.7799916,-79.2300814,Apartment,1850.0,2.0,1.0,0,1.0,1.0,900.0,2.0
Toronto,43.7799916,-79.2300814,Apartment,1550.0,1.0,1.0,0,1.0,1.0,700.0,2.0
Toronto,43.7799625,-79.3450343,Condo,2200.0,1.5,1.0,0,1.0,1.0,530.0,2.0
Toronto,43.7799433,-79.249709,Condo,2200.0,1.5,1.0,1,1.0,1.0,749.0,2.0
Toronto,43.7798373,-79.2821113,Condo,1400.0,1.0,2.0,1,1.0,1.0,850.0,1.0
Toronto,43.7797099,-79.4181228,Condo,3150.0,2.0,2.0,0,1.0,1.0,800.0,2.0
Toronto,43.7796916,-79.2820457,Apartment,1850.0,1.5,1.0,0,0.0,0.0,590.0,2.0
Toronto,43.7790944,-79.3259594,Basement,1300.0,1.0,1.0,0,0.0,0.0,500.0,2.0
Toronto,43.7790689,-79.2832205,Condo,1750.0,1.0,1.0,0,0.0,1.0,482.0,2.0
Toronto,43.7787038,-79.2813318,Condo,2150.0,1.5,1.0,0,0.0,1.0,625.0,2.0
Toronto,43.7786364,-79.4306541,Basement,1500.0,2.0,1.0,0,0.0,0.0,800.0,2.0
Toronto,43.7785175,-79.3465557,Condo,2150.0,1.0,1.0,0,0.0,0.0,600.0,2.0
Toronto,43.7784859,-79.4133299,Condo,3250.0,2.5,2.0,0,1.0,1.0,902.0,2.0
Toronto,43.7784777,-79.4136378,Condo,1900.0,1.0,1.0,0,1.0,1.0,489.0,2.0
Toronto,43.7784348,-79.4262569,Condo,2225.0,1.5,1.0,0,0.0,1.0,715.0,2.0
Toronto,43.7783209,-79.3476118,Condo,1750.0,1.0,1.0,0,0.0,1.0,500.0,2.0
Toronto,43.7783209,-79.3476118,Condo,2500.0,2.0,2.0,0,0.0,1.0,800.0,2.0
Toronto,43.7775691,-79.2815829,Condo,2100.0,1.5,1.0,0,0.0,1.0,800.0,2.0
Toronto,43.7767957,-79.3162666,Condo,2400.0,1.5,1.0,0,1.0,1.0,600.0,2.0
Toronto,43.7763646,-79.3496298,Apartment,1599.0,1.0,1.0,0,1.0,1.0,700.0,2.0
Toronto,43.7762874,-79.4556217,Apartment,2900.0,2.0,2.0,1,1.0,1.0,850.0,2.0
Toronto,43.7762852,-79.4432003,Apartment,1944.0,2.0,1.0,0,1.0,0.0,820.0,2.0
Toronto,43.7762852,-79.4432003,Apartment,2219.0,2.0,1.0,0,1.0,0.0,799.0,2.0
Toronto,43.7762852,-79.4432003,Apartment,1666.0,1.0,1.0,0,1.0,0.0,470.0,2.0
Toronto,43.7759274,-79.4132893,Condo,2290.0,1.5,1.0,0,1.0,1.0,700.0,2.0
Toronto,43.7759274,-79.4132893,Condo,2290.0,1.5,1.5,0,1.0,1.0,700.0,2.0
Toronto,43.7757099,-79.2932074,Basement,2100.0,2.0,1.0,1,1.0,1.0,800.0,2.0
Toronto,43.7755565,-79.4202116,House,1800.0,3.0,1.0,1,1.0,1.0,750.0,2.0
Toronto,43.7753149,-79.4137491,Condo,2950.0,2.0,2.0,0,1.0,1.0,899.0,2.0
Toronto,43.7751494,-79.413242,Condo,2450.0,1.5,2.0,0,0.0,0.0,650.0,2.0
Toronto,43.7751267,-79.168786,Basement,1150.0,1.0,1.0,0,0.0,0.0,800.0,2.0
Toronto,43.7751236,-79.3454553,Condo,2250.0,1.5,1.0,0,1.0,1.0,655.0,2.0
Toronto,43.7750769,-79.3374904,Condo,1900.0,1.0,1.0,1,1.0,1.0,500.0,2.0
Toronto,43.7748948,-79.335554,Condo,2200.0,1.5,1.0,0,1.0,1.0,680.0,2.0
Toronto,43.7748947,-79.3456683,Condo,1980.0,1.0,1.0,0,1.0,1.0,600.0,2.0
Toronto,43.7748298,-79.230841,Condo,2500.0,1.5,1.5,0,0.0,0.0,900.0,2.0
Toronto,43.774764,-79.3369186,Condo,2100.0,1.0,1.0,0,1.0,1.0,538.0,2.0
Toronto,43.7747354,-79.4400288,Apartment,2099.0,2.0,1.0,0,1.0,1.0,670.0,2.0
Toronto,43.7746541,-79.2306261,Condo,3000.0,2.5,2.0,1,1.0,1.0,900.0,2.0
Toronto,43.774554,-79.4121587,Condo,2900.0,2.0,2.0,0,0.0,0.0,980.0,2.0
Toronto,43.7745525,-79.3185648,Basement,1350.0,1.0,1.0,1,1.0,1.0,550.0,2.0
Toronto,43.7744622,-79.229483,Condo,2200.0,1.5,2.0,0,1.0,1.0,742.0,2.0
Toronto,43.7744401,-79.4286311,Basement,1475.0,1.0,1.0,1,1.0,1.0,600.0,2.0
Toronto,43.7743262,-79.4234431,Condo,2300.0,1.5,1.0,1,1.0,1.0,900.0,2.0
Toronto,43.7741807,-79.3295249,Condo,2000.0,1.5,1.0,0,0.0,0.0,650.0,2.0
Toronto,43.7740387,-79.3335295,Condo,1600.0,0.5,1.0,1,1.0,1.0,600.0,2.0
Toronto,43.774003,-79.2575808,Condo,2000.0,1.5,2.0,0,0.0,1.0,800.0,2.0
Toronto,43.7738166,-79.3453236,Condo,2200.0,1.5,1.0,0,1.0,1.0,700.0,2.0
Toronto,43.773715,-79.3293261,Condo,2250.0,1.5,1.0,0,0.0,0.0,640.0,2.0
Toronto,43.7737121,-79.2554562,Condo,2100.0,1.0,1.0,0,1.0,1.0,502.0,2.0
Toronto,43.7737121,-79.2554562,Condo,2200.0,1.0,1.0,0,1.0,1.0,550.0,2.0
Toronto,43.7733929,-79.2562154,Condo,2600.0,2.0,2.0,0,1.0,1.0,775.0,2.0
Toronto,43.7733449,-79.3450628,Condo,2700.0,2.0,2.0,1,1.0,1.0,730.0,2.0
Toronto,43.7732683,-79.2552901,Condo,2200.0,1.0,1.0,0,1.0,1.0,655.0,2.0
Toronto,43.7732412,-79.345778,Condo,1880.0,1.5,1.0,0,1.0,1.0,650.0,2.0
Toronto,43.773136,-79.2394761,Basement,1200.0,1.0,1.0,0,0.0,0.0,600.0,1.0
Toronto,43.773136,-79.2394761,Basement,1750.0,2.5,1.0,0,0.0,0.0,700.0,2.0
Toronto,43.773136,-79.2394761,Basement,1200.0,1.0,1.0,0,0.0,0.0,600.0,1.0
Toronto,43.7727959,-79.2617693,Apartment,1995.0,1.0,1.0,0,0.0,0.0,650.0,2.0
Toronto,43.7727441,-79.2618532,Condo,2400.0,2.5,2.0,0,0.0,0.0,850.0,2.0
Toronto,43.7726121,-79.4399734,Basement,2000.0,2.0,1.0,0,0.0,0.0,800.0,2.0
Toronto,43.7723337,-79.196621,Basement,2000.0,2.0,3.0,0,0.0,0.0,900.0,2.0
Toronto,43.7722823,-79.2851056,Apartment,1500.0,1.0,1.0,0,0.0,0.0,800.0,1.0
Toronto,43.7722528,-79.4329396,Basement,1375.0,1.0,1.0,1,1.0,1.0,400.0,2.0
Toronto,43.7722014,-79.344527,Condo,2700.0,2.0,2.0,0,0.0,0.0,800.0,2.0
Toronto,43.7722014,-79.344527,Condo,2200.0,1.5,1.0,0,1.0,1.0,650.0,2.0
Toronto,43.7721334,-79.1962927,Basement,1600.0,2.0,1.0,0,0.0,0.0,900.0,2.0
Toronto,43.7720606,-79.2853083,Apartment,1590.0,1.0,1.0,0,1.0,1.0,986.0,2.0
Toronto,43.7719938,-79.4016325,Basement,1600.0,1.0,1.0,1,1.0,1.0,700.0,2.0
Toronto,43.7719203,-79.3444474,Condo,2200.0,1.5,1.0,0,0.0,0.0,750.0,2.0
Toronto,43.7718942,-79.4187824,Condo,1400.0,0.5,1.0,0,0.0,1.0,350.0,1.0
Toronto,43.7718083,-79.1688742,Basement,1150.0,0.5,1.0,0,0.0,0.0,700.0,2.0
Toronto,43.7716962,-79.2861548,Apartment,925.0,2.0,1.0,0,0.0,0.0,625.0,1.0
Toronto,43.7714558,-79.3108174,Condo,2600.0,1.0,1.0,0,0.0,0.0,550.0,2.0
Toronto,43.7712988,-79.2872192,Basement,1800.0,1.0,1.0,0,0.0,0.0,800.0,2.0
Toronto,43.7709921,-79.2169174,Basement,700.0,1.0,1.5,1,1.0,1.0,500.0,1.0
Toronto,43.7709605,-79.1716076,House,2500.0,3.0,1.0,1,1.0,1.0,950.0,2.0
Toronto,43.7707021,-79.187874,Apartment,1595.0,1.0,1.0,0,1.0,1.0,700.0,2.0
Toronto,43.770618,-79.2232846,Basement,1800.0,3.0,1.0,0,1.0,1.0,900.0,1.0
Toronto,43.7701199,-79.4084928,House,1600.0,0.5,1.0,0,1.0,1.0,500.0,1.0
Toronto,43.7701199,-79.4084928,Basement,1800.0,1.0,1.0,1,1.0,1.0,850.0,2.0
Toronto,43.7700112,-79.1860656,Basement,1600.0,2.0,1.0,1,1.0,1.0,870.0,2.0
Toronto,43.7699048,-79.4117467,Condo,2850.0,2.5,2.0,1,1.0,1.0,940.0,2.0
Toronto,43.7698801,-79.5011078,Apartment,1100.0,0.5,1.0,1,1.0,1.0,400.0,2.0
Toronto,43.7698565,-79.4135938,Condo,2300.0,1.0,1.0,0,1.0,1.0,550.0,2.0
Toronto,43.7698333,-79.1814824,Basement,1900.0,2.0,1.0,1,1.0,1.0,800.0,2.0
Toronto,43.769592,-79.242648,Apartment,2180.0,3.0,1.0,0,0.0,1.0,700.0,1.0
Toronto,43.7693513,-79.4165093,Condo,2600.0,2.0,1.0,0,0.0,1.0,725.0,2.0
Toronto,43.7689958,-79.3688191,Condo,2000.0,1.5,1.0,0,1.0,0.0,452.0,2.0
Toronto,43.7687037,-79.3814884,Condo,2300.0,1.5,1.0,0,1.0,1.0,700.0,2.0
Toronto,43.7686469,-79.3881152,Apartment,1200.0,1.0,1.0,0,0.0,0.0,700.0,2.0
Toronto,43.7684072,-79.379113,Condo,3150.0,3.0,2.0,0,0.0,1.0,970.0,2.0
Toronto,43.7683774,-79.3713901,Condo,2100.0,1.0,1.0,0,1.0,1.0,600.0,2.0
Toronto,43.7683433,-79.3879104,Condo,2150.0,1.5,1.0,0,1.0,1.0,650.0,2.0
Toronto,43.7682853,-79.4117536,Condo,2000.0,1.0,1.0,0,0.0,1.0,550.0,2.0
Toronto,43.7682195,-79.4004102,Condo,2980.0,2.0,1.0,1,1.0,1.0,800.0,1.0
Toronto,43.7680197,-79.3879799,Condo,2250.0,1.5,2.0,0,1.0,1.0,707.0,2.0
Toronto,43.7679669,-79.381305,Condo,2900.0,2.0,2.0,0,1.0,1.0,767.0,2.0
Toronto,43.7678932,-79.44205,Apartment,1540.0,0.5,1.0,0,1.0,0.0,325.0,2.0
Toronto,43.7678612,-79.3715808,Condo,1950.0,1.0,1.0,0,1.0,1.0,650.0,2.0
Toronto,43.7678174,-79.20687,Basement,1200.0,2.0,1.0,1,1.0,1.0,800.0,2.0
Toronto,43.7677834,-79.2692083,Apartment,1450.0,1.0,1.0,0,0.0,1.0,780.0,0.0
Toronto,43.767688,-79.29127,Condo,2150.0,1.5,1.0,0,1.0,1.0,630.0,2.0
Toronto,43.7674753,-79.3711656,Condo,2150.0,1.5,1.0,0,1.0,1.0,613.0,2.0
Toronto,43.7672058,-79.3281161,Basement,1900.0,3.0,1.0,1,1.0,1.0,900.0,2.0
Toronto,43.7671789,-79.3703781,Condo,2500.0,1.0,1.0,0,0.0,0.0,560.0,2.0
Toronto,43.7671588,-79.4957633,Basement,1650.0,1.0,1.0,1,1.0,1.0,850.0,1.0
Toronto,43.7670292,-79.3728009,Condo,1850.0,1.5,1.0,0,1.0,1.0,625.0,2.0
Toronto,43.7668251,-79.5114098,Condo,2300.0,2.0,1.5,1,1.0,1.0,950.0,2.0
Toronto,43.7666965,-79.5205602,Apartment,1725.0,1.0,1.0,0,1.0,0.0,780.0,2.0
Toronto,43.7666747,-79.4947309,House,1700.0,1.5,1.0,1,1.0,1.0,800.0,2.0
